country,word,pairs,pct_same_number,pct_true
US,energy,439,2.277904328018223,0.0
US,supply,438,4.337899543378995,0.0
India,nursing,437,2.2883295194508007,0.0
US,construction,436,1.6055045871559634,0.0
US,glass,436,1.3761467889908259,0.0
US,vision,436,5.045871559633028,0.0
US,trading,435,4.137931034482759,0.0
US,renewables,434,1.1520737327188941,0.0
India,exim,434,3.9170506912442393,0.0
India,capital,434,5.529953917050691,0.0
US,detailing,431,1.6241299303944314,0.0
US,silicon,431,1.3921113689095126,0.0
US,oceanhawk,431,2.088167053364269,0.0
US,retail,429,3.7296037296037294,0.0
India,financial,428,5.841121495327103,0.0
US,vii,428,1.1682242990654206,0.0
US,pineapple,427,0.0,0.0
India,phrniccr,427,15.456674473067917,0.0
US,harris,427,1.1709601873536302,0.0
US,irving,426,0.2347417840375587,0.0
US,john,426,0.9389671361502347,0.0
US,spring,425,0.9411764705882352,0.0
US,department,424,0.0,0.0
US,accounting,424,1.650943396226415,0.0
US,municipals,423,0.7092198581560284,0.0
US,cloud,422,3.080568720379147,0.0
US,wireless,421,2.137767220902613,0.0
US,blackrock,420,0.7142857142857143,0.0
US,cre,420,1.1904761904761905,0.4761904761904762
US,lincoln,419,2.6252983293556085,0.0
US,pearl,419,2.386634844868735,0.0
US,billings,419,0.47732696897374705,0.0
US,world,418,0.9569377990430622,0.0
US,newbury,417,0.9592326139088728,0.0
US,popular,417,0.7194244604316548,0.0
India,lucknow,417,4.316546762589928,0.0
US,staking,416,0.2403846153846154,0.0
US,vehicle,416,0.9615384615384616,0.0
US,big,416,0.9615384615384616,0.0
US,enclave,415,0.9638554216867471,0.0
India,surat,414,6.280193236714976,0.0
US,ses,413,1.937046004842615,0.0
US,armour,412,1.6990291262135921,0.0
US,cantor,410,2.195121951219512,0.0
India,realtors,410,2.9268292682926833,0.0
US,pa,408,47.05882352941176,51.9607843137255
US,social,407,1.9656019656019657,0.0
US,technical,407,2.211302211302211,0.0
US,oncology,406,2.4630541871921183,0.0
US,treasury,405,1.728395061728395,0.0
US,marine,405,2.7160493827160495,0.0
US,finance,404,0.9900990099009901,0.0
US,columbia,404,2.722772277227723,0.0
US,veterans,404,0.7425742574257426,0.0
US,vornado,404,0.49504950495049505,0.0
US,cambridge,404,3.4653465346534658,0.0
US,oyj,403,0.9925558312655087,0.0
India,pivte,399,20.551378446115287,27.06766917293233
US,albany,399,0.2506265664160401,0.0
US,thompson,399,2.2556390977443606,0.0
US,commerce,398,1.7587939698492463,0.0
US,commercial,397,2.2670025188916876,0.0
US,chemical,397,3.022670025188917,0.0
US,asset,396,3.0303030303030303,0.0
US,mesa,396,4.545454545454546,0.0
US,young,395,1.2658227848101267,0.0
US,sunrise,394,0.7614213197969544,0.0
US,bio,394,1.5228426395939088,0.0
India,jaipur,394,2.7918781725888326,0.0
US,short,393,1.5267175572519083,0.0
US,meshflow,393,0.2544529262086514,0.0
US,agricultural,393,2.5445292620865136,0.0
US,defense,391,3.8363171355498724,0.0
US,wells,391,0.7672634271099744,0.0
US,lending,391,4.092071611253197,0.0
US,gabelli,390,0.5128205128205128,0.0
US,aldel,390,3.076923076923077,0.0
US,hotels,389,0.7712082262210797,0.0
India,hotels,389,3.8560411311053984,0.0
US,dynamix,388,1.5463917525773196,0.0
India,svirrs,387,24.54780361757106,0.0
US,albuquerque,387,2.842377260981912,0.0
US,lexington,386,1.0362694300518136,0.0
US,impact,386,0.0,0.0
India,chit,386,3.8860103626943006,0.0
US,bluerock,384,1.5625,0.0
India,resorts,384,4.166666666666666,0.0
US,printing,382,1.5706806282722512,0.0
US,glendale,381,1.574803149606299,0.0
US,electrical,381,0.7874015748031495,0.0
US,payments,380,0.2631578947368421,0.0
US,wilmington,380,3.9473684210526314,0.0
US,perez,379,0.79155672823219,0.0
US,chiropractic,379,3.95778364116095,0.0
US,otg,377,2.9177718832891246,0.0
India,labs,377,2.9177718832891246,0.0
US,industrial,377,1.0610079575596816,0.0
US,lynn,374,1.6042780748663104,0.0
US,miluna,374,0.53475935828877,0.0
US,tsakos,374,0.53475935828877,0.0
US,launchpad,374,0.8021390374331552,0.0
US,innovation,374,0.267379679144385,0.0
US,telecom,373,4.825737265415549,0.0
India,innovations,373,4.825737265415549,0.0
US,consumer,373,1.876675603217158,0.0
US,convertible,373,1.876675603217158,0.0
US,rail,373,2.949061662198391,0.0
US,associate,371,1.078167115902965,0.0
US,myers,371,1.3477088948787064,0.0
US,obic,368,0.5434782608695652,0.0
US,huntington,367,6.539509536784741,0.0
US,literacy,367,1.08991825613079,0.0
US,idea,366,1.912568306010929,0.0
US,urology,366,2.185792349726776,0.0
US,power,364,0.8241758241758242,0.0
India,teksrrails,364,14.560439560439562,0.0
US,independence,364,1.098901098901099,0.0
US,cultural,363,0.5509641873278237,0.0
India,thane,362,2.7624309392265194,0.0
US,xrp,361,1.662049861495845,0.0
US,rochester,361,3.32409972299169,0.0
US,pharmaceuticals,359,1.392757660167131,0.0
US,clark,359,0.2785515320334262,0.0
US,trinity,358,3.35195530726257,0.0
US,marketing,358,2.5139664804469275,0.0
US,california,357,0.0,0.0
US,lewis,356,1.1235955056179776,0.0
India,securities,356,3.651685393258427,0.0
India,homes,356,3.3707865168539324,0.0
US,anadolu,355,1.1267605633802817,0.0
US,debt,355,1.1267605633802817,0.0
US,pinnade,354,0.847457627118644,0.5649717514124294
US,esports,354,3.1073446327683616,0.0
US,lucky,354,0.847457627118644,0.0
India,chits,354,4.519774011299435,0.0
US,realty,353,3.1161473087818696,0.0
US,forney,352,0.0,0.0
India,ahmedabad,352,1.1363636363636365,0.0
US,materials,352,1.7045454545454544,0.0
US,vdregoa,351,0.2849002849002849,0.0
US,salem,351,0.8547008547008548,0.0
US,ftai,347,0.5763688760806917,0.0
US,hennessy,346,0.5780346820809248,0.0
US,butts,344,1.1627906976744187,0.0
US,campbell,343,0.5830903790087464,0.0
US,business,343,1.749271137026239,0.0
US,transport,342,1.461988304093567,0.0
US,midland,341,0.0,0.0
India,retail,341,1.7595307917888565,0.0
US,6lobal,340,0.8823529411764706,0.5882352941176471
India,advisory,340,6.470588235294119,0.0
US,olanify,339,0.0,0.0
US,marshall,339,1.7699115044247788,0.0
US,frequency,339,0.5899705014749262,0.0
US,allen,338,2.9585798816568047,0.0
US,design,336,4.464285714285714,0.0
US,tomball,335,0.0,0.0
India,minerals,334,4.790419161676647,0.0
US,sfotwre,334,0.0,0.0
US,6roup,333,2.4024024024024024,0.6006006006006006
India,farmers,332,2.710843373493976,0.0
US,twisted,332,1.8072289156626504,0.0
US,auburn,332,0.6024096385542169,0.0
US,super,331,0.0,0.0
US,ramirez,331,1.5105740181268883,0.0
US,knoxville,331,0.906344410876133,0.0
US,hall,331,1.5105740181268883,0.0
US,athens,331,0.0,0.0
US,concord,328,0.0,0.0
US,wildlife,328,0.0,0.0
US,wholesale,328,2.1341463414634148,0.0
India,fund,327,4.281345565749235,0.0
US,adams,327,2.1406727828746175,0.0
India,noida,327,1.834862385321101,0.0
US,chandler,326,3.067484662576687,0.0
US,marion,326,2.147239263803681,0.0
US,douglas,325,1.5384615384615385,0.0
US,beaverton,325,0.0,0.0
US,dermatology,324,3.7037037037037033,0.0
US,quincy,324,2.4691358024691357,0.0
US,flores,323,1.238390092879257,0.0
India,probhijn,323,6.5015479876160995,0.0
India,sports,323,4.643962848297214,0.0
India,communications,322,4.3478260869565215,0.0
US,walker,321,0.6230529595015576,0.0
US,infrastructure,321,2.803738317757009,0.0
India,steels,321,3.4267912772585665,0.0
US,atoirf,320,0.0,0.0
India,wellness,319,4.38871473354232,0.0
US,historical,319,0.3134796238244514,0.0
US,huntingtown,318,0.628930817610063,0.0
US,energetics,318,1.8867924528301887,0.0
US,collinsville,316,1.5822784810126582,0.0
US,amelia,316,0.949367088607595,0.0
US,properties,316,0.6329113924050633,0.0
India,buildcon,316,3.481012658227848,0.0
US,enfield,315,0.9523809523809524,0.0
US,omaha,315,0.31746031746031744,0.0
US,james,315,4.444444444444445,0.0
US,freeport,314,2.8662420382165608,0.0
India,jvailrj,314,2.547770700636943,0.0
India,network,313,3.8338658146964857,0.0
India,pivtae,313,19.169329073482427,24.600638977635782
US,saint,311,1.929260450160772,0.0
US,templeton,310,1.2903225806451613,0.0
US,heirthaeg,310,0.0,0.0
US,laboratrmies,310,0.0,0.0
US,rbviellnohr,310,0.0,0.0
US,spa,310,45.16129032258064,50.645161290322584
US,gl,310,0.0,0.0
US,semiconductor,309,5.177993527508091,0.0
US,packaging,309,3.2362459546925564,0.0
US,pntges,309,0.6472491909385114,0.0
US,mcqueen,308,0.0,0.0
India,prvte,307,31.921824104234524,36.156351791530945
US,parsesr,307,0.0,0.0
US,elk,307,0.0,0.0
US,bridgeport,305,0.6557377049180327,0.0
US,morgan,305,0.6557377049180327,0.0
US,parker,304,0.6578947368421052,0.0
US,recck,303,0.0,0.0
US,interfaith,303,0.0,0.0
India,west,303,2.6402640264026402,0.0
